%单胞内颗粒个数和体积分数
202 0.100289
%单胞起始点坐标
0 0 0
%单胞长宽高
1 1 1
%输出椭球15个参数:椭球中心坐标、尺寸、方位角
0.0578206 0.376648 0.279361 0.08 0.04 0.04 0.496876 0.837215 0.228442 0.672525 -0.537846 0.508362 0.548475 -0.0989602 -0.830291
0.00463053 0.308481 0.367085 0.08 0.04 0.04 -0.319328 0.937593 0.137659 0.662413 0.116966 0.739951 0.677671 0.327474 -0.658424
0.588618 0.359667 0.710192 0.08 0.04 0.04 0.480187 0.134918 0.866728 0.0158346 -0.989272 0.145221 0.877023 -0.0560092 -0.477172
0.178274 0.771572 0.638592 0.08 0.04 0.04 -0.334679 0.765736 0.549216 0.81203 -0.0613604 0.580382 0.47812 0.640221 -0.601265
0.349509 0.572849 0.830351 0.08 0.04 0.04 -0.934249 0.114328 -0.337799 0.356136 0.34855 -0.866995 0.0186187 -0.930291 -0.366349
0.544092 0.878258 0.424441 0.08 0.04 0.04 0.232461 0.543084 -0.806859 0.972594 -0.125688 0.195611 0.00482097 -0.830218 -0.557418
0.316032 0.0802082 0.220431 0.08 0.04 0.04 0.229085 0.706255 0.669868 0.157843 -0.706014 0.690384 0.960524 -0.0524225 -0.273214
0.50684 0.00161133 0.195293 0.08 0.04 0.04 0.16831 0.918902 0.356778 0.723797 -0.360912 0.588099 0.669171 0.159252 -0.725844
0.673947 0.0135905 0.443944 0.08 0.04 0.04 0.489087 0.726967 0.481988 0.53503 -0.686461 0.492456 0.688866 0.0170244 -0.724689
0.990214 0.258205 0.280281 0.08 0.04 0.04 -0.282297 0.898855 -0.335215 0.12379 0.380637 0.916402 0.951307 0.217201 -0.218722
0.359772 0.19517 0.0416829 0.08 0.04 0.04 0.564614 0.804672 -0.183614 0.292219 0.0131628 0.956261 0.771893 -0.593574 -0.227708
0.206977 0.0117676 0.72336 0.08 0.04 0.04 -0.0422302 0.110021 -0.993032 0.0245574 0.993732 0.109055 0.998806 -0.0197809 -0.0446674
0.254175 0.90471 0.166163 0.08 0.04 0.04 0.0384257 0.93864 0.342751 0.807348 -0.23128 0.542861 0.588823 0.25586 -0.766697
0.868165 0.284122 0.471121 0.08 0.04 0.04 -0.236526 0.54978 -0.801123 0.0605809 0.831258 0.552575 0.969735 0.0821655 -0.22992
0.168239 0.157771 0.294271 0.08 0.04 0.04 -0.894532 0.105601 0.434351 0.438955 0.0239507 0.89819 0.0844469 0.99412 -0.0677788
0.918873 0.118777 0.540718 0.08 0.04 0.04 0.111044 0.852549 -0.510715 0.223272 0.479355 0.848745 0.968411 -0.208276 -0.137121
0.175092 0.378107 0.932192 0.08 0.04 0.04 -0.840051 0.107026 -0.531846 0.362244 0.840439 -0.40304 0.403848 -0.531232 -0.744781
0.850677 0.945314 0.60318 0.08 0.04 0.04 -0.245025 0.915032 0.320436 0.947925 0.15674 0.277256 0.203473 0.371684 -0.905787
0.77481 0.543469 0.678177 0.08 0.04 0.04 -0.405082 0.904945 -0.130316 0.784213 0.417182 0.459314 0.47002 0.0838642 -0.878663
0.915674 0.161784 0.181128 0.08 0.04 0.04 0.762386 0.325855 0.559094 0.345469 -0.935496 0.0741477 0.547192 0.136621 -0.825782
0.280539 0.0449707 0.352979 0.08 0.04 0.04 0.702539 0.358931 0.614498 0.58979 -0.776865 -0.22052 0.39823 0.517349 -0.757471
0.916459 0.0277509 0.3412 0.08 0.04 0.04 0.996685 0.0714149 -0.0389676 0.0573678 -0.277328 0.959061 0.0576845 -0.958118 -0.280505
0.324728 0.0379395 0.810481 0.08 0.04 0.04 -0.864743 -0.3889 -0.317769 0.068474 0.535525 -0.841739 0.497526 -0.749646 -0.436461
0.771104 0.546455 0.230046 0.08 0.04 0.04 0.108596 0.942879 0.314937 0.385665 -0.331957 0.860852 0.916226 0.0279756 -0.399685
0.894785 0.687257 0.130488 0.08 0.04 0.04 -0.170008 0.983539 -0.0612225 0.22576 0.0993473 0.969104 0.959234 0.150934 -0.238934
0.394618 0.908662 0.876082 0.08 0.04 0.04 -0.0193311 0.997798 0.0634427 0.742344 -0.028182 0.669426 0.66974 0.060037 -0.740164
0.166766 0.302828 0.868351 0.08 0.04 0.04 0.973398 -0.166356 0.15755 0.038076 -0.560617 -0.827199 0.225934 0.811193 -0.539369
0.658254 0.966687 0.162281 0.08 0.04 0.04 -0.0969225 0.677503 0.729106 0.796479 -0.386495 0.465019 0.596848 0.625788 -0.502157
0.0659261 0.51811 0.585917 0.08 0.04 0.04 -0.874834 0.135806 -0.464997 0.442685 0.613918 -0.653556 0.196713 -0.7776 -0.597195
0.25463 0.318597 0.496017 0.08 0.04 0.04 -0.699897 0.712975 0.0425636 0.711319 0.690405 0.131782 0.064571 0.12251 -0.990365
0.742301 0.575887 0.568227 0.08 0.04 0.04 0.0504777 0.830492 -0.554739 0.0977074 0.548676 0.830306 0.993934 -0.0961141 -0.0534493
0.326721 0.00675456 0.123174 0.08 0.04 0.04 0.314454 0.901556 0.29718 0.222401 -0.374316 0.900236 0.922852 -0.21699 -0.318212
0.457914 0.147282 0.541084 0.08 0.04 0.04 -0.394938 -0.67004 -0.628546 0.0251866 0.676009 -0.736463 0.918362 -0.306688 -0.250106
0.103 0.202927 0.0444173 0.08 0.04 0.04 -0.152949 0.865328 -0.477299 0.204407 0.500239 0.841415 0.966863 0.0311297 -0.25339
0.0460042 0.633035 0.518165 0.08 0.04 0.04 0.106508 0.652075 -0.750636 0.812446 0.378148 0.443774 0.573225 -0.657117 -0.4895
0.314838 0.488471 0.277377 0.08 0.04 0.04 0.450736 0.103394 0.886649 0.275184 -0.960989 -0.0278294 0.849182 0.256535 -0.461605
0.862927 0.252797 0.168058 0.08 0.04 0.04 -0.0896353 0.980598 -0.174336 0.0329156 0.177862 0.983505 0.995431 0.0824184 -0.0482197
0.351875 0.253236 0.834503 0.08 0.04 0.04 0.328569 0.775897 -0.53854 0.888517 -0.0605689 0.454829 0.320282 -0.627945 -0.709299
0.944694 0.788596 0.909026 0.08 0.04 0.04 -0.000541334 0.933727 -0.357985 0.0235646 0.357897 0.933464 0.999722 -0.00793045 -0.0221966
0.958357 0.398297 0.817673 0.08 0.04 0.04 0.368494 -0.378602 0.849042 0.218815 -0.852327 -0.475036 0.903511 0.360831 -0.231234
0.612005 0.755865 0.565468 0.08 0.04 0.04 0.183095 0.977531 0.104452 0.254287 -0.149723 0.955469 0.949639 -0.148381 -0.275987
0.48925 0.515214 0.610385 0.08 0.04 0.04 0.211926 -0.139389 0.967294 0.0968169 -0.981913 -0.162708 0.972478 0.128132 -0.194597
0.67709 0.974146 0.65686 0.08 0.04 0.04 -0.190954 0.961587 -0.197199 0.29871 0.248292 0.921479 0.935045 0.117055 -0.334648
0.617361 0.934629 0.517758 0.08 0.04 0.04 0.673848 0.729343 0.118271 0.693217 -0.679454 0.240401 0.255695 -0.0800065 -0.963441
0.0512777 0.748837 0.600628 0.08 0.04 0.04 0.910832 0.209863 0.355446 0.366477 -0.807392 -0.462399 0.189944 0.551431 -0.812309
0.939458 0.0148926 0.462188 0.08 0.04 0.04 -0.0256584 0.896578 -0.442142 0.124098 0.441724 0.888527 0.991938 -0.0320707 -0.122597
0.479182 0.188401 0.768819 0.08 0.04 0.04 0.65052 0.619005 0.440064 0.526024 -0.78516 0.326836 0.547833 0.0188709 -0.836375
0.265482 0.848286 0.264456 0.08 0.04 0.04 0.467028 0.882873 -0.049197 0.793353 -0.393805 0.464229 0.390481 -0.255838 -0.884348
0.815054 0.126264 0.00301107 0.08 0.04 0.04 -0.279625 0.953738 -0.110425 0.257603 0.185323 0.948312 0.924906 0.236726 -0.297506
0.355852 0.914056 0.0210449 0.08 0.04 0.04 -0.722031 0.406625 -0.559757 0.562267 0.816308 -0.132277 0.403147 -0.410241 -0.818031
0.325224 0.0278483 0.587553 0.08 0.04 0.04 -0.490392 0.492443 -0.719038 0.863161 0.38832 -0.322739 0.120286 -0.778914 -0.615487
0.843484 0.815651 0.790158 0.08 0.04 0.04 -0.573713 -0.152933 -0.804652 0.478706 0.734544 -0.480923 0.664601 -0.661103 -0.348207
0.232608 0.751408 0.17191 0.08 0.04 0.04 0.169942 0.373213 -0.912048 0.953666 0.170889 0.247625 0.248276 -0.911871 -0.326879
0.176949 0.258669 0.675224 0.08 0.04 0.04 0.660695 0.34703 0.665622 0.537611 -0.837603 -0.0969364 0.523887 0.421891 -0.739967
0.0220785 0.632889 0.962084 0.08 0.04 0.04 0.104387 0.845121 0.524285 0.682293 -0.4444 0.580504 0.723588 0.297119 -0.62301
0.924692 0.52913 0.0246908 0.08 0.04 0.04 -0.675296 -0.507576 -0.53511 0.318622 0.453566 -0.832321 0.665174 -0.73256 -0.144567
0.800365 0.232731 0.641775 0.08 0.04 0.04 0.312578 0.8196 0.480158 0.0861979 -0.527875 0.844936 0.945973 -0.22272 -0.23565
0.508764 0.794205 0.752366 0.08 0.04 0.04 -0.705697 0.123397 0.697686 0.70847 0.111936 0.696807 0.00788731 0.986024 -0.166416
0.788165 0.0628743 0.175982 0.08 0.04 0.04 -0.0256897 0.763395 -0.645421 0.0433412 0.645877 0.76221 0.99873 -0.00839235 -0.0496788
0.293496 0.178075 0.472709 0.08 0.04 0.04 -0.45121 0.768394 0.453851 0.835451 0.184913 0.517522 0.313738 0.612681 -0.72539
0.511999 0.736241 0.646839 0.08 0.04 0.04 -0.0792467 0.307314 -0.948303 0.725308 0.670369 0.156633 0.683848 -0.675399 -0.276022
0.103577 0.317653 0.370779 0.08 0.04 0.04 0.396496 0.286523 0.872179 0.822365 -0.533132 -0.198709 0.408052 0.796037 -0.447011
0.00300293 0.24083 0.171459 0.08 0.04 0.04 -0.760539 0.129821 -0.636182 0.57741 0.583336 -0.571241 0.296949 -0.801789 -0.518609
0.156079 0.507358 0.658222 0.08 0.04 0.04 -0.0914404 0.808805 -0.580925 0.052426 0.58647 0.808273 0.99443 0.0434533 -0.0960294
0.0601969 0.176048 0.40692 0.08 0.04 0.04 -0.0836032 0.791529 -0.605387 0.744043 0.453707 0.490459 0.662881 -0.40943 -0.626862
0.485183 0.927033 0.0375163 0.08 0.04 0.04 0.628411 0.727185 -0.276228 0.501803 -0.107624 0.85826 0.594385 -0.677952 -0.432536
0.932816 0.14515 0.952117 0.08 0.04 0.04 0.723215 0.683587 -0.0983265 0.245571 -0.121471 0.961738 0.645488 -0.71969 -0.255719
0.683213 0.0530436 0.0371257 0.08 0.04 0.04 -0.019656 0.603831 -0.79687 0.0965595 0.794445 0.599612 0.995133 -0.0651594 -0.0739212
0.227614 0.603975 0.841953 0.08 0.04 0.04 0.00450476 0.999905 -0.013035 0.973083 -0.00137968 0.230452 0.230413 -0.0137223 -0.972996
0.309654 0.440426 0.15257 0.08 0.04 0.04 0.69521 0.235027 0.679298 0.381714 -0.921485 -0.0718358 0.609079 0.309239 -0.730338
0.215553 0.560083 0.502046 0.08 0.04 0.04 -0.800503 0.498187 -0.333174 0.584852 0.770786 -0.252661 0.130933 -0.397114 -0.908382
0.357961 0.392899 0.833756 0.08 0.04 0.04 -0.382914 0.649174 -0.657229 0.875252 0.482517 -0.0333348 0.295484 -0.588006 -0.752953
